did1,did2,dataset_name1,dataset_name2,num_instances,num_attributes,dimensionality,num_numeric_attr,pct_numeric_attr,num_nominal_attr,pct_nominal_attr,avg_nominal_values,sd_nominal_values,min_nominal_values,max_nominal_values,avg_numeric_mean,sd_numeric_mean,min_numeric_mean,max_numeric_mean,missing_attr_cnt,missing_attr_pct,missing_instances_max_cnt,missing_instances_max_pct,missing_instances_min_cnt,missing_instances_min_pct,missing_instances_mean,missing_instances_mean_pct,datesets_subject_main_match,datesets_duplicates_match
21,1498,car,sa-heart,0.732639,0.3,0.812847,1,1,0.714286,0.8,0.44,1,0.333333,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,1556,car,acute-inflammations,0.930556,0,0.930556,1,1,0.142857,0.142857,0.44,1,0.333333,0.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0
21,4329,car,thoracic_surgery,0.728009,0.588235,0.888004,1,1,0.5,0.176471,0.28,0.632806,0.333333,0.428571,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,1570,car,wilt,0.642901,0.142857,0.693915,1,1,0.857143,0.833333,0.44,1,0.333333,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,1455,car,acute-inflammations,0.930556,0,0.930556,1,1,0.142857,0.142857,0.44,1,0.333333,0.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0
21,1513,car,heart-switzerland,0.928819,0.461538,0.961672,1,1,0.857143,0.923077,0.285714,1,0.4,0.2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,4531,car,parkinsons-telemonitoring,0.705872,0.681818,0.0755988,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
21,194,car,cleveland,0.824653,0.5,0.912326,1,1,0,0.5,0.24,0.292893,0.333333,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
21,1565,car,heart-h,0.829861,0.5,0.914931,1,1,0.857143,0.928571,0.285714,1,0.4,0.2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,231,car,hungarian,0.829861,0.5,0.914931,1,1,0,0.5,0.24,0.292893,0.333333,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0
21,49,car,heart-c,0.824653,0.5,0.912326,1,1,0.125,0.428571,0.265,0.288947,0.333333,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
21,51,car,heart-h,0.829861,0.5,0.914931,1,1,0.125,0.428571,0.265,0.288947,0.333333,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0
21,204,car,cholesterol,0.824653,0.5,0.912326,1,1,0,0.5,0.24,0.292893,0.333333,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
21,553,car,kidney,0.956019,0,0.956019,1,1,0.571429,0.571429,0.253333,0.475109,0.333333,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,200,car,pbc,0.758102,0.631579,0.91088,1,1,0.125,0.578947,0.335,0.288947,0.333333,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
21,35,car,dermatology,0.788194,0.8,0.957639,1,1,0.794118,0.0285714,0.100529,0.0365669,0.333333,0.333333,1,0,1,1,1,1,1,1,1,1,1,1,0,0
21,1512,car,heart-long-beach,0.884259,0.5,0.94213,1,1,0.857143,0.928571,0.285714,1,0.4,0.2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,472,car,lupus,0.949653,0.428571,0.911892,1,1,0.857143,0.75,0.44,1,0.333333,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,481,car,biomed,0.879051,0.222222,0.905928,1,1,0.714286,0.777778,0.206349,0.802051,0.333333,0.428571,1,1,1,1,1,1,1,1,1,1,1,1,0,0
21,1506,car,thoracic-surgery,0.728009,0.588235,0.888004,1,1,0.5,0.176471,0.28,0.632806,0.333333,0.428571,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,40475,car,thyroid-allhyper,0.382857,0.740741,0.579904,1,1,0.666667,0.222222,0.4,0.225403,0.333333,0.2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,40476,car,thyroid-allhypo,0.382857,0.740741,0.579904,1,1,0.666667,0.222222,0.4,0.225403,0.333333,0.2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,40477,car,thyroid-allrep,0.382857,0.740741,0.579904,1,1,0.666667,0.222222,0.4,0.225403,0.333333,0.2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,40478,car,thyroid-dis,0.382857,0.740741,0.579904,1,1,0.666667,0.222222,0.4,0.225403,0.333333,0.2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,921,car,analcatdata_seropositive,0.923611,0.428571,0.866319,1,1,0.714286,0.5,0.3,0.0102567,0.333333,0.25,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,526,car,analcatdata_seropositive,0.923611,0.428571,0.866319,1,1,0.857143,0.75,0.16,1,0,0.25,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,1484,car,lsvt,0.927083,0.977492,0.998359,1,1,0.857143,0.996785,0.44,1,0.333333,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,1473,car,fertility,0.94213,0.3,0.959491,1,1,0.857143,0.9,0.44,1,0.333333,0.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0
21,53,car,heart-statlog,0.84375,0.5,0.921875,1,1,0.857143,0.928571,0.44,1,0.333333,0.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0
21,1480,car,ilpd,0.662616,0.363636,0.785301,1,1,0.714286,0.818182,0.44,1,0.333333,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,524,car,pbc,0.758102,0.65,0.915336,1,1,0.142857,0.7,0.393333,0.24692,0.333333,0.25,1,1,1,1,1,1,1,1,1,1,1,1,0,0
21,338,car,grub-damage,0.910301,0.222222,0.930234,1,1,0,0.222222,0.5,0.915283,0,0.809524,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,42,car,soybean,0.604745,0.805556,0.923145,0,0,0.805556,0,0.0822222,0.826007,0.333333,0.789474,0,0,0,0,1,1,1,1,1,1,1,1,0,0
21,1023,car,soybean,0.604745,0.805556,0.923145,0,0,0.805556,0,0.214444,0.516022,0.333333,0.428571,0,0,0,0,1,1,1,1,1,1,1,1,0,0
21,38,car,sick,0.541888,0.766667,0.490664,1,1,0.695652,0.233333,0.415652,0.242877,0.666667,0.2,1,1,0,1,1,1,1,1,1,1,1,1,0,0
21,516,car,pbcseq,0.111568,0.631579,0.585313,1,1,0.142857,0.684211,0.979276,0.998701,0.333333,0.996094,1,1,0,1,1,1,1,1,1,1,1,1,0,0
21,40497,car,thyroid-ann,0.541888,0.681818,0.30545,1,1,0.857143,0.954545,0.16,1,0,0.25,1,1,0,1,0,0,0,0,0,0,0,0,0,0
21,213,car,pharynx,0.887153,0.416667,0.934172,1,1,0.3,0.166667,0.833887,0.990866,0.333333,0.978261,1,1,1,1,1,1,1,1,1,1,1,1,0,0
21,191,car,wisconsin,0.887731,0.787879,0.976186,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
21,57,car,hypothyroid,0.541888,0.766667,0.490664,1,1,0.695652,0.233333,0.391304,0.349332,0.666667,0.2,1,1,0,1,1,1,1,1,1,1,1,1,0,0
21,134,car,BNG(soybean),0.998272,0.805556,0.991113,0,0,0.805556,0,0.0744444,0.826725,0.333333,0.789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4546,car,Plants,0.961549,0.5625,0.912111,0,0,0.5625,0,0.998404,0.999941,0.947368,0.999885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1491,car,one-hundred-plants-margin,0.0740741,0.892308,0.900285,1,1,0.857143,0.984615,0.964286,1,0.97,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1492,car,one-hundred-plants-shape,0.0740741,0.892308,0.900285,1,1,0.857143,0.984615,0.964286,1,0.97,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1493,car,one-hundred-plants-texture,0.0746528,0.892308,0.900347,1,1,0.857143,0.984615,0.964286,1,0.97,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,61,car,iris,0.913194,0.285714,0.878472,1,1,0.857143,0.8,0.16,1,0,0.25,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,23516,car,debutanizer,0.278196,0.125,0.175081,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
21,1482,car,leaf,0.803241,0.5625,0.913918,1,1,0.857143,0.9375,0.880952,1,0.9,0.866667,1,1,0,1,0,0,0,0,0,0,0,0,0,0
21,565,car,water-treatment,0.695023,0.820513,0.945261,1,1,0.588235,0.564103,0.986129,0.996794,0.930233,0.99241,1,1,0,1,1,1,1,1,1,1,1,1,0,0
21,486,car,papir_1,0.982639,0.681818,0.994476,1,1,0.222222,0.590909,0.253333,0.0474206,0.333333,0.25,1,1,1,1,1,1,1,1,1,1,1,1,0,0
21,487,car,papir_2,0.982639,0.829268,0.997036,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
21,342,car,squash-unstored,0.969907,0.708333,0.991223,1,1,0.428571,0.833333,0.5671,0.937989,0,0.818182,1,1,1,1,1,1,1,1,1,1,1,1,0,0
21,188,car,eucalyptus,0.574074,0.65,0.850926,1,1,0.142857,0.7,0.738676,0.929224,0.4,0.851852,1,1,1,1,1,1,1,1,1,1,1,1,0,0
21,340,car,squash-stored,0.969907,0.72,0.991574,1,1,0.428571,0.84,0.5671,0.937989,0,0.818182,1,1,1,1,1,1,1,1,1,1,1,1,0,0
21,4553,car,TurkiyeStudentEvaluation,0.703093,0.787879,0.285564,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,48,car,tae,0.912616,0.142857,0.898052,1,1,0.571429,0.5,0.346667,0.0474206,0.333333,0.25,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,1058,car,humans_numeric,0.956597,0.533333,0.979745,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,955,car,tae,0.912616,0.142857,0.898052,1,1,0.571429,0.5,0.44,1,0.333333,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,199,car,fruitfly,0.927662,0.285714,0.898727,1,1,0.714286,0.6,0.16,1,0,0.25,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,1115,car,teachingAssistant,0.912616,0,0.912616,1,1,0.285714,0.285714,0.692118,0.956436,0.333333,0.846154,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,373,car,UNIX_user_data,0.81011,0.571429,0.918619,1,1,0.857143,0.666667,0.603175,1,0.666667,0.555556,1,0,1,1,0,0,0,0,0,0,0,0,0,0
21,1563,car,dbworld-subjects-stemmed,0.962963,0.969565,0.998873,0,0,0.969565,0,0.44,1,0.333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1564,car,dbworld-subjects,0.962963,0.971193,0.998933,0,0,0.971193,0,0.44,1,0.333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1112,car,KDDCup09_churn,0.96544,0.969697,0.123176,1,1,0.820513,0.831169,0.998052,0.99988,0.666667,0.999741,1,1,1,1,1,1,1,1,1,1,1,1,0,0
21,531,car,boston,0.707176,0.5,0.853588,1,1,0.714286,0.857143,0.350649,0.858608,0.333333,0.555556,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,4535,car,Census-Income,0.994226,0.833333,0.965357,1,1,0.758621,0.309524,0.73977,0.965884,0.333333,0.921569,1,1,0,1,0,0,0,0,0,0,0,0,0,0
21,298,car,coil2000,0.824068,0.918605,0.537347,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
21,4545,car,OnlineNewsPopularity,0.956412,0.885246,0.620162,1,1,0.857143,0.983607,0.99991,1,0.999924,0.999899,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,223,car,stock,0.450231,0.3,0.615162,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,841,car,stock,0.450231,0.3,0.615162,1,1,0.857143,0.9,0.44,1,0.333333,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,1200,car,BNG(stock),0.970736,0.3,0.958195,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,339,car,pasture,0.979167,0.695652,0.993659,1,1,0.714286,0.913043,0.02,0.0102567,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
21,770,car,strikes,0.63831,0,0.63831,1,1,0.857143,0.857143,0.44,1,0.333333,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21,549,car,strikes,0.63831,0,0.63831,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
21,50,car,tic-tac-toe,0.445602,0.3,0.611921,0,0,0.3,0,0.188,0.393782,0.333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,137,car,BNG(tic-tac-toe),0.956104,0.3,0.937292,0,0,0.3,0,0.188,0.393782,0.333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,214,car,baskball,0.944444,0.285714,0.922222,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
21,969,car,iris,0.913194,0.285714,0.878472,1,1,0.857143,0.8,0.44,1,0.333333,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
455,967,cars,cars,0,0,0,0,0,0,0,0.00312495,0.00164041,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
455,991,cars,car,0.765046,0.222222,0.817258,1,1,0.571429,0.666667,0.969196,0.99518,0.333333,0.987179,1,1,1,1,1,1,1,1,1,1,1,1,1,0
455,1092,cars,Crash,0.133005,0.357143,0.442646,0.142857,0.25,0.5,0.222222,0.420312,0.514435,0.333333,0.442308,0.313309,0.121027,0.8125,0.0164485,0.6,0.377778,0.878788,0.89491,0.333333,0.422003,0.800204,0.826778,1,0
455,569,cars,auto93,0.770936,0.608696,0.910366,0.647059,0.0980392,0.5,0.217391,0.926562,0.928049,0.333333,0.900641,0.153838,0.24934,0.8125,0.435902,0.333333,0.413043,0.272727,0.833408,0.833333,0.272401,0.608696,0.414614,1,0
455,547,cars,no2,0.188,0.111111,0.278222,0.25,0.333333,1,1,1,1,1,1,0.893962,0.90298,1,0.895938,1,1,1,1,1,1,1,1,0,0
455,522,cars,pm10,0.188,0.111111,0.278222,0.25,0.333333,1,1,1,1,1,1,0.894404,0.902822,1,0.895603,1,1,1,1,1,1,1,1,0,0
455,1235,cars,Agrawal1,0.999594,0.1,0.999549,0,0.1,0.25,0.166667,0.915625,0.953035,0.333333,0.935897,0.992982,0.987935,0,0.988089,1,1,1,1,1,1,1,1,0,0
455,1242,cars,vehicleNorm,0.995879,0.910891,0.953757,0.94,0.326667,0.666667,0.970297,0.98125,1,0.333333,0.99359,1,0.999456,1,0.999664,1,1,1,1,1,1,1,1,0,0
455,1169,cars,airlines,0.999247,0.111111,0.999331,0.5,0.4375,0.4,0.466667,0.129962,0.0411006,0.333333,0.0608974,0.495242,0.108152,0.878788,0.184961,1,1,1,1,1,1,1,1,0,0
455,512,cars,balloon,0.797101,0.666667,0.932367,0.5,0.333333,1,1,1,1,1,1,0.409131,0.563847,1,0.663981,1,1,1,1,1,1,1,1,0,0
455,5587,cars,COMET_MC,0.999947,0.333333,0.999965,0,0.333333,1,1,1,1,1,1,0.99911,0.999239,1,0.999218,1,1,1,1,1,1,1,1,0,0
455,5648,cars,COMET_MC,0.999947,0.333333,0.999965,0,0.333333,1,1,1,1,1,1,0.99911,0.999239,1,0.999218,1,1,1,1,1,1,1,1,0,0
455,5889,cars,COMET_MC,0.999947,0.333333,0.999965,0,0.333333,1,1,1,1,1,1,0.99911,0.999239,1,0.999218,1,1,1,1,1,1,1,1,0,0
455,1076,cars,nasa_numeric,0.770936,0.625,0.914101,0.333333,0.75,0.85,0.6,0.957344,0.982924,0.333333,0.955128,0.176071,0.277621,0.666667,0.335012,1,1,1,1,1,1,1,1,0,0
455,1068,cars,pc1,0.633904,0.590909,0.1051,0.714286,0.301587,0.666667,0.863636,0.98125,1,0.333333,0.99359,0.623017,0.823393,1,0.896645,1,1,1,1,1,1,1,1,0,0
455,1240,cars,AirlinesCodrnaAdult,0.999623,0.7,0.998743,0.538462,0.35,0.823529,0.411765,0.596324,0.3684,0.333333,0.0608974,0.914755,0.951384,1,0.964382,0.333333,0.55,0.997451,0.852056,0.994042,0.936719,0.993585,0.941221,0,0
455,1100,cars,PopularKids,0.150628,0.181818,0.0367219,0,0.181818,0.4,0.266667,0.964375,0.98183,0.333333,0.971154,0.992636,0.997415,0.875,0.996643,1,1,1,1,1,1,1,1,0,0
455,495,cars,baseball-pitcher,0.492611,0.526316,0.759658,0.571429,0.0952381,0.4,0.210526,0.51625,0.464,0.333333,0.339744,0.754976,0.773429,0.75,0.702249,0.5,0.763158,0.733333,0.864696,0.8,0.898522,0.0148148,0.500128,0,0
455,515,cars,baseball-team,0.935961,0,0.935961,0.166667,0.166667,0.25,0.25,0.917969,0.937752,0.333333,0.923077,0.999304,0.998715,0.802469,0.99837,1,1,1,1,1,1,1,1,0,0
455,525,cars,baseball-hitter,0.206897,0.625,0.702586,0.647059,0.0588236,0.571429,0.125,0.462946,0.252295,0.333333,0.0310559,0.380092,0.436963,0.5625,0.110775,0.5,0.8125,0.864407,0.892461,0.898305,0.919345,0.367232,0.498149,0,0
455,509,cars,places,0.189655,0.1,0.27069,0.333333,0.259259,0.666667,0.7,0.675785,1,0.990881,0.0516717,0.821816,0.546168,0.970315,0.643105,1,1,1,1,1,1,1,1,0,0
455,560,cars,bodyfat,0.37931,0.4,0.627586,0.6,0.333333,1,1,1,1,1,1,0.900324,0.958881,0.9375,0.939913,1,1,1,1,1,1,1,1,0,0
455,508,cars,nflpass,0.935961,0.222222,0.917664,0,0.222222,0.666667,0.571429,0.75625,1,0.884615,0.916667,0.897236,0.888073,0.807229,0.889265,1,1,1,1,1,1,1,1,0,0
455,40536,cars,SpeedDating,0.95154,0.926829,0.33771,0.898305,0.280488,0.953125,0.359375,0.934521,0.781296,0.333333,0.169872,0.984334,0.994569,1,0.991272,0.966667,0.544444,0.998784,0.974904,0.904762,0.491167,0.989586,0.785094,0,0
455,4540,cars,ParkinsonSpeechDatasetwithMultipleTypesofSoundRecordings,0.60924,0.689655,0.205792,0.793103,0.333333,1,1,1,1,1,1,0.933086,0.942119,1,0.921114,1,1,1,1,1,1,1,1,0,0
455,959,cars,nursery,0.968673,0,0.968673,1,1,0.666667,0.666667,0.969792,0.99369,0.333333,0.983974,1,1,1,1,1,1,1,1,1,1,1,1,0,0
455,528,cars,humandevel,0.679803,0.555556,0.279557,0.5,0.111111,0.666667,0.25,0.179487,1,0.976923,0.583333,0.92165,0.97165,0.9375,0.977845,1,1,1,1,1,1,1,1,0,0
455,1488,cars,parkinsons,0.519704,0.608696,0.812058,0.727273,0.30303,0.666667,0.869565,0.98125,1,0.333333,0.99359,0.960959,0.949412,1,0.93387,1,1,1,1,1,1,1,1,0,0
455,457,cars,prnn_cushings,0.933498,0.555556,0.85037,0.666667,0.25,0.333333,0.333333,0.854688,0.920796,0.25,0.913462,0.989396,0.996299,0.875,0.996643,1,1,1,1,1,1,1,1,0,0
455,952,cars,prnn_fglass,0.472906,0.1,0.525616,0.333333,0.259259,0.666667,0.7,0.94375,1,0.5,0.980769,0.980167,0.979405,1,0.975495,1,1,1,1,1,1,1,1,0,0
455,23380,cars,cjs,0.854793,0.742857,0.435304,0.8125,0.270833,0,0.742857,0.771875,0.840515,0.5,0.817308,0.917765,0.775248,1,0.530379,0.931035,0.731801,0.997138,0.980289,0.5,0.709585,0.999201,0.994494,0,0
455,4541,cars,Diabetes130US,0.99601,0.82,0.977836,0.538462,0.61,0.918919,0.54955,0.376182,0.288669,0.666667,0.605063,0.999967,0.999976,1,0.999982,1,1,1,1,1,1,1,1,0,0
455,1498,cars,sa-heart,0.121212,0.1,0.023569,0.25,0.166667,0.333333,0.4,0.98125,1,0.333333,0.99359,0.931296,0.962356,0.75,0.953676,1,1,1,1,1,1,1,1,0,0
455,1556,cars,acute-inflammations,0.704434,0.222222,0.619986,0.833333,0.785714,0.5,0.611111,0.98125,1,0.333333,0.99359,0.931075,1,0.589744,0.986908,1,1,1,1,1,1,1,1,0,0
455,4329,cars,thoracic_surgery,0.13617,0.470588,0.387134,0.5,0.735294,0.785714,0.595238,0.975893,0.990718,0.333333,0.977564,0.958174,0.974256,0.8125,0.978852,1,1,1,1,1,1,1,1,0,0
455,1570,cars,wilt,0.916098,0.333333,0.944066,0.166667,0.2,0.666667,0.5,0.98125,1,0.333333,0.99359,0.638056,0.83949,0.333333,0.823431,1,1,1,1,1,1,1,1,0,0
455,1455,cars,acute-inflammations,0.704434,0.222222,0.619986,0.833333,0.785714,0.5,0.611111,0.98125,1,0.333333,0.99359,0.931075,1,0.589744,0.986908,1,1,1,1,1,1,1,1,0,0
455,1513,cars,heart-switzerland,0.697044,0.307692,0.790262,0.5,0.277778,0.666667,0.769231,0.953125,1,0.4,0.983974,0.980412,0.984814,0.9375,0.981537,1,1,1,1,1,1,1,1,0,0
455,4531,cars,parkinsons-telemonitoring,0.930894,0.590909,0.831073,0.727273,0.333333,1,1,1,1,1,1,0.979676,0.978236,1,0.968781,1,1,1,1,1,1,1,1,0,0
455,1565,cars,heart-h,0.275862,0.357143,0.534483,0.538462,0.282051,0.666667,0.785714,0.953125,1,0.4,0.983974,0.92754,0.931751,1,0.922457,1,1,1,1,1,1,1,1,0,0
455,553,cars,kidney,0.812808,0.222222,0.759324,0.333333,0.142857,0,0.222222,0.975,0.993507,0.333333,0.987179,0.926215,0.964864,0.9375,0.96576,1,1,1,1,1,1,1,1,0,0
455,1512,cars,heart-long-beach,0.507389,0.357143,0.683322,0.538462,0.282051,0.666667,0.785714,0.953125,1,0.4,0.983974,0.979064,0.984207,0.9375,0.980195,1,1,1,1,1,1,1,1,0,0
455,472,cars,lupus,0.785714,0.555556,0.517857,0.5,0.111111,0.666667,0.25,0.98125,1,0.333333,0.99359,0.909867,0.940368,0.9375,0.952333,1,1,1,1,1,1,1,1,0,0
455,481,cars,biomed,0.485222,0,0.485222,0.142857,0.142857,0.333333,0.333333,0.957812,0.982782,0.333333,0.977564,0.941105,0.952867,0.0588235,0.954707,0,0,0,0.485222,0.142857,0.558761,0.0666666,0.51954,0,0
455,1506,cars,thoracic-surgery,0.13617,0.470588,0.387134,0.5,0.735294,0.785714,0.595238,0.975893,0.990718,0.333333,0.977564,0.958174,0.974256,0.8125,0.978852,1,1,1,1,1,1,1,1,0,0
455,40475,cars,thyroid-allhyper,0.855,0.666667,0.565,0,0.666667,0.857143,0.571429,0.979911,0.9956,0.333333,0.983974,0.917526,0.955517,0.9375,0.962739,1,1,1,1,1,1,1,1,0,0
455,40476,cars,thyroid-allhypo,0.855,0.666667,0.565,0,0.666667,0.857143,0.571429,0.979911,0.9956,0.333333,0.983974,0.917526,0.955517,0.9375,0.962739,1,1,1,1,1,1,1,1,0,0
455,40477,cars,thyroid-allrep,0.855,0.666667,0.565,0,0.666667,0.857143,0.571429,0.979911,0.9956,0.333333,0.983974,0.917526,0.955517,0.9375,0.962739,1,1,1,1,1,1,1,1,0,0
455,40478,cars,thyroid-dis,0.855,0.666667,0.565,0,0.666667,0.857143,0.571429,0.979911,0.9956,0.333333,0.983974,0.917526,0.955517,0.9375,0.962739,1,1,1,1,1,1,1,1,0,0
455,921,cars,analcatdata_seropositive,0.674877,0.555556,0.268473,0.666667,0.25,0.333333,0.333333,0.976563,0.996556,0.333333,0.990385,0.905449,0.971781,0.304348,0.971803,1,1,1,1,1,1,1,1,0,0
455,526,cars,analcatdata_seropositive,0.674877,0.555556,0.268473,0.5,0.111111,0.666667,0.25,0.971875,1,0,0.990385,0.867452,0.963637,0.304348,0.960389,1,1,1,1,1,1,1,1,0,0
455,1484,cars,lsvt,0.689655,0.971061,0.991019,0.980645,0.331183,0.666667,0.990354,0.98125,1,0.333333,0.99359,1,0.999997,1,0.99984,1,1,1,1,1,1,1,1,0,0
455,1473,cars,fertility,0.753695,0.1,0.778325,0.333333,0.259259,0.666667,0.7,0.98125,1,0.333333,0.99359,0.999215,0.99954,1,0.999664,1,1,1,1,1,1,1,1,0,0
455,1480,cars,ilpd,0.303602,0.181818,0.148847,0.333333,0.185185,0.333333,0.454545,0.98125,1,0.333333,0.99359,0.893765,0.916729,0.9375,0.902316,1,1,1,1,1,1,1,1,0,0
455,524,cars,pbc,0.0287081,0.55,0.5367,0.571429,0.0476191,0.5,0.1,0.979688,0.997433,0.333333,0.990385,0.664876,0.770851,0.9375,0.83926,0.833333,0.62963,0.941176,0.939438,0.666667,0.676236,0.969883,0.968993,0,0
455,1023,cars,soybean,0.405564,0.75,0.579434,1,1,0.916667,0.666667,0.973698,0.992958,0.333333,0.977564,1,1,1,1,0.941176,0.764706,0.933884,0.888776,0.833333,0.900927,0.976038,0.959689,0,0
455,516,cars,pbcseq,0.79126,0.526316,0.559326,0.538462,0.025641,0.5,0.0526316,0.381044,0.618788,0.333333,0.695313,0.68224,0.77243,1,0.834426,0.666667,0.296296,0.990256,0.953319,0.896552,0.504416,0.973914,0.875031,0,0
455,40497,cars,thyroid-ann,0.892365,0.590909,0.736892,0.714286,0.301587,0.666667,0.863636,0.971875,1,0,0.990385,0.999916,0.999803,1,0.999664,1,1,1,1,1,1,1,1,0,0
455,4546,cars,Plants,0.990966,0.4375,0.983939,1,1,0.8125,0.666667,0.952322,0.98275,0.947368,0.991044,1,1,1,1,1,1,1,1,1,1,1,1,0,0
455,1491,cars,one-hundred-plants-margin,0.74625,0.861538,0.454339,0.90625,0.322917,0.666667,0.953846,0.0625,1,0.97,0.679487,1,1,1,1,1,1,1,1,1,1,1,1,0,0
455,1492,cars,one-hundred-plants-shape,0.74625,0.861538,0.454339,0.90625,0.322917,0.666667,0.953846,0.0625,1,0.97,0.679487,1,1,1,1,1,1,1,1,1,1,1,1,0,0
455,1493,cars,one-hundred-plants-texture,0.746091,0.861538,0.45468,0.90625,0.322917,0.666667,0.953846,0.0625,1,0.97,0.679487,1,1,1,1,1,1,1,1,1,1,1,1,0,0
455,23516,cars,debutanizer,0.830409,0.111111,0.849253,0.25,0.333333,1,1,1,1,1,1,0.998895,0.999552,1,0.999664,1,1,1,1,1,1,1,1,0,0
455,1482,cars,leaf,0.162562,0.4375,0.528941,0.6,0.288889,0.666667,0.8125,0.71875,1,0.9,0.903846,0.998233,0.998649,1,0.997986,1,1,1,1,1,1,1,1,0,0
455,565,cars,water-treatment,0.229602,0.769231,0.700455,0.727273,0.153846,0.823529,0.235294,0.585713,0.0592716,0.930233,0.40797,0.918624,0.96627,1,0.966767,0.935484,0.72043,0.870968,0.832512,0.833333,0.8716,0.897349,0.866756,0,0
455,486,cars,papir_1,0.926108,0.590909,0.969772,0.538462,0.113636,0.666667,0.185185,0.975,0.996753,0.333333,0.990385,0.957857,0.980897,0.5625,0.969788,0.846154,0.623932,0.875,0.408867,0.833333,0.55665,0.62013,0.805482,0,0
455,487,cars,papir_2,0.926108,0.780488,0.98378,0.853659,0.333333,1,1,1,1,1,1,0.978016,0.993795,1,0.992279,1,1,1,1,1,1,1,1,0,0
455,4553,cars,TurkiyeStudentEvaluation,0.930241,0.727273,0.744215,0.818182,0.333333,1,1,1,1,1,1,0.994698,0.999245,0.9375,0.99765,1,1,1,1,1,1,1,1,0,0
455,1058,cars,humans_numeric,0.815271,0.4,0.889163,0.6,0.333333,1,1,1,1,1,1,0.994109,0.997595,0.9375,0.996307,1,1,1,1,1,1,1,1,0,0
